Level	Item	Description	Revision	Type	Status	Engineering Item	Item Seq	Op Seq	Alternate	Engineering Bill	Comments	UOM	Basis	Quantity	Planning %	Yield	Extended Quantity	Effectivity Control	From	To	From Date	To Date	Implemented	ECO	Supply Type	Subinventory	Locator	Costed	Unit Cost	Extended Quantity	Extended Cost	Operation Seq	Manufacturing	Offset	Cumulative Manufacuturing	Cumulative Total	Optional	Mutually Exclusive	ATP	Min Qty	Max Qty	Sales Order Basis	Shippable	Include on Ship Docs	Required To Ship	Required For Revenue	
6	FBSNDX103N0A	Agilis3 NDx License - Advanced Function	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			18-NOV-2015 13:23:18		*							1		1			0	0	*					None	*				
6	FBSXFS410N0A	Diebold XFS, v6.0.2 Preload Package	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			28-JAN-2015 14:00:00		*							1		1			0	0	*					None	*				
6	FBSXFS410N0C	Diebold XFS v6.0.3, Preload Package	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			27-JUL-2015 12:01:47		*							1		1			0	0	*					None	*				
7	FBSPHX103N0A	VISTA Application 5 - Standard Configuration	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX105N0A	VISTA Application 5 - Intelligent Deposit Configuration	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX107N0A	VISTA Application 5 - IAD Configuration	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX123N0A	VISTA Platform 5 w/ EMV License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX108N0A	VISTA Audio Assist (w/ English as First Language)	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX100N0A	VISTA Additional Audio Assist Language- Portugese	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX101N0A	VISTA Additional Audio Assist Language -Chinese	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX161N0A	VISTA Additional Audio Assist Language - French	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX162N0A	VISTA Additional Audio Assist Language - Spanish License	000	Subassembly	Attribute		50	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX163N0A	VISTA Additional Audio Assist Language - German	000	Subassembly	Attribute		60	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX109N0A	VISTA Additional On-Screen Language - Chinese (Mandarin) License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX110N0A	VISTA Additional On-Screen Language - French License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX111N0A	VISTA Additional On-Screen Language - German	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX116N0A	VISTA Additional On-Screen Language - Polish License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX113N0A	VISTA Additional On-Screen Language - Indonesian License	000	Subassembly	Attribute		50	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX114N0A	VISTA Additional On-Screen Language - Italian License	000	Subassembly	Attribute		60	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX115N0A	VISTA Additional On-Screen Language - Korean License	000	Subassembly	Attribute		70	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX112N0A	VISTA Additional On-Screen Language - Portuguese License	000	Subassembly	Attribute		80	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX117N0A	VISTA Additional On-Screen Language - Russian License	000	Subassembly	Attribute		90	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX118N0A	VISTA Additional On-Screen Language - Spanish	000	Subassembly	Attribute		100	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX119N0A	VISTA Additional On-Screen Language - Thai License	000	Subassembly	Attribute		110	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX120N0A	VISTA Additional On-Screen Language - Turkish License	000	Subassembly	Attribute		120	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1	1		1	2	*					None	*				
7	FBSPHX169N0A	VISTA Enhanced Tiled Touchscreen UX	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX125N0A	VISTA Intelligent Deposit Cash Deposit Module License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX126N0A	VISTA Intelligent Deposit Check Deposit Module (USA)	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:31:49		*							1		1			0	4	*					None	*				
7	FBSPHX127N0A	VISTA Intelligent Deposit Check Deposit Module (International)	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:31:47		*							1		1			0	4	*					None	*				
7	FBSPHX160N0A	VISTA Enhanced Gateway (IFX Messaging)	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX102N0A	VISTA Device Monitor (SNMP) License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX124N0A	VISTA Remote Operator License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX130N0A	COMMANDER Asset Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX145N0A	ACAI COMMANDER Asset Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX132N0A	COMMANDER Campaign Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX147N0A	ACAI COMMANDER Campaign Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX149N0A	COMMANDER Content Manager Terminal License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			23-JUN-2016 08:33:47		*							1		1			0	4	*					None	*				
7	FBSPHX152N0A	COMMANDER Software Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX153N0A	ACAI COMMANDER Software Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX134N0A	COMMANDER Troubleshooting Manager Terminal License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1	1		1	2	*					None	*				
7	FBSPHX137N0A	COMMANDER 1:1 Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX139N0A	ACAI COMMANDER 1:1 Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX143N0A	COMMANDER Personalization Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX140N0A	ACAI COMMANDER Personalization Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX165N0A	COMMANDER Deposit Manager Terminal License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX156N0A	COMMANDER eCommunication Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX128N0A	ACAI COMMANDER eCommunication Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX157N0A	XPRESSION Self-Service Terminal License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX159N0A	XPRESSION Interactive Teller Terminal License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1	1		1	2	*					None	*				
7	FBSPHX158N0A	XPRESSION Teller Assist Terminal	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
4	FBSWOS232N0A	MS Win 7 Pro OEM 32-bit Preload Pkg	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 13:01:45		*							1		1			0	0	*					None	*				
4	FBSWOS232N0B	MS Win 7 Pro OEM 32-bit Preload Pkg	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			24-JUN-2015 11:13:55		*							1		1			0	0	*					None	*				
4	FBSWOS232N0C	MS Win 7 Pro OEM 32-bit Preload Pkg	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			17-MAR-2016 08:43:09		*							1		1			0	0	*					None	*				
4	FBSDSA410N0A	Diebold Service Application(DSA), v1.0.2 Preload Package	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 13:01:07		*							1		1			0	0	*					None	*				
4	FBSOVA401N0A	OpteView Agent Preload Pkg	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 13:00:16		*							1		1			0	0	*					None	*				
4	FBSOVA401N0B	OpteView Agent Preload Pkg	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			11-MAY-2016 08:51:40		*							1		1			0	0	*					None	*				
4	FBSSUF401N0A	Splunk Universal Forwarder v1.0.0 Preload Package	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 12:59:49		*							1		1			0	0	*					None	*				
4	FBSASX410N0A	Agilis SNMP Agent for XFS, v3.6 - Preload Package	000	Subassembly	Attribute		190	1				EA	Item	1	100	1	1	Date			15-OCT-2015 10:07:37		*							1		1			0	0	*					None	*				
4	FBSASX420N0B	Agilis SNMP Agent v4.0.1 for XFS - Preload Package	000	Subassembly	Attribute		210	1				EA	Item	1	100	1	1	Date			17-MAR-2016 08:49:45		*							1		1			0	0	*					None	*				
4	FSSDSA610N0C	Diebold Service Application (DSA), v1.0.2 Media Kit	000	Subassembly	Attribute		120	1				EA	Item	1	0	1	1	Date			24-JUN-2015 13:40:55		*							1		1			0	0	*					None	*				
4	FBSXFS610N0D	Diebold XFS, v6.0.3 Media Kit	000	Subassembly	Attribute		130	1				EA	Item	1	0	1	1	Date			11-AUG-2015 10:32:07		*							1		1			0	0	*					None	*				
4	FBSXFS610N0E	Diebold XFS, v6.0.4 Media Kit	000	Subassembly	Attribute		140	1				EA	Item	1	0	1	1	Date			17-MAR-2016 08:46:39		*							1		1			0	0	*					None	*				
4	FBSXFS610N1E	Diebold XFS v6.0.4 Media for Windows 7 w/OS	000	Subassembly	Attribute		150	1				EA	Item	1	0	1	1	Date			17-MAR-2016 08:46:34		*							1		1			0	0	*					None	*				
3	FBP7500D010A	PACKAGING - OUTBOUND (EXPORT)(7500 FL)	000	Subassembly	Attribute		10	1				EA	Item	1	100	1	1	Date			22-JAN-2015 10:09:31		*							1		1			0	0	*					None	*				
3	FBP7500D010B	PACKAGING - OUTBOUND LT (7500 FL)	000	Subassembly	Attribute		20	1				EA	Item	1	100	1	1	Date			22-JAN-2015 10:09:33		*							1		1			0	0	*					None	*				
3	FBP7500D020A	PACKAGING - OUTBOUND (EXPORT)(7500 RL)	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			27-APR-2016 16:01:26		*							1		1			0	0	*					None	*				
4	FBFXHRD0000D	Factory install kit hardware, motorized card reader	000	Subassembly	Attribute		10	1				EA	Item	1	100	1	1	Date			22-JAN-2015 10:15:30		*							1		1			0	0	*					None	*				
4	FBMPRPSS000A	Receipt printer module, performance, single sided printing, single paper roll	000	Subassembly	Attribute		20	1				EA	Item	1	100	1	1	Date			22-JAN-2015 10:23:28		*							1		1			0	0	*					None	*				
4	FBFXHRD0000A	Factory install kit hardware, 80mm enhanced receipt printer	000	Subassembly	Attribute		10	1				EA	Item	1	100	1	1	Date			22-JAN-2015 10:22:07		*							1		1			0	0	*					None	*				
4	FBMLCNB1B00A	CENCON 2000 GENII Lock, Bank Mode, 1R-Class B, 13mm Safe	000	Subassembly	Attribute		150	1				EA	Item	1	100	1	1	Date			12-FEB-2015 09:41:09		*							1		1			0	0	*					None	*				
4	FBMLKMA1X00A	Secondary Mechanical key Lock, 13mm Safe	000	Subassembly	Attribute		10	1				EA	Item	1	100	1	1	Date			04-FEB-2015 10:23:29		*							1		1			0	0	*					None	*				
4	FBFLKSEAL00A	Factory install kit, safe door lock seal for CEN L / CEN I rated safes	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-APR-2016 09:52:10		*							1		1			0	0	*					None	*				
4	FBFZSDDJ000A	Factory install kit, no seismic detector on safe door	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-APR-2016 10:02:32		*							1		1			0	0	*					None	*				
4	FBFZSDD0000A	Factory install kit, safe door seismic detector	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			27-APR-2016 10:02:50		*							1		1			0	0	*					None	*				
4	FBFXHRD0000C	Factory install kit hardware, ActivEdge secure card reader	000	Subassembly	Attribute		10	1				EA	Item	1	100	1	1	Date			22-JAN-2015 11:12:22		*							1		1			0	0	*					None	*				
5	FBMADDE5000C	Hard Disk Drive, SATA, Encrypted, 500 GB	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			05-MAY-2016 14:54:47		*							1		1			0	4	*					None	*				
4	FBCDUSDZ0C0A	ActivDispense MC,CNV,USD,UNIVERSAL	000	Subassembly	Attribute		60	1				EA	Item	1	0	1	1	Date			15-MAY-2015 11:31:15		*							1		1			0	0	*					None	*				
4	FBMMAME0000A	ActivMedia, External Transport	000	Subassembly	Attribute		10	1				EA	Item	1	100	1	1	Date			22-JAN-2015 11:05:04		*							1		1			0	0	*					None	*				
4	FBMMAMS0000A	ActivMedia, External Shutter	000	Subassembly	Attribute		10	1				EA	Item	1	100	1	1	Date			22-JAN-2015 11:04:37		*							1		1			0	0	*					None	*				
4	FBSMAM110N0A	Mayfair Software for ActivMedia v2.0 License Package	000	Subassembly	Attribute		30	1				EA	Item	1	100	1	1	Date			24-FEB-2015 10:12:23		*							1		1			0	0	*					None	*				
4	FBSMAM410N0A	Mayfair Software for ActivMedia v2.0.1, Factory Preload	000	Subassembly	Attribute		40	1				EA	Item	1	100	1	1	Date			24-FEB-2015 10:12:26		*							1		1			0	0	*					None	*				
4	FBSMAM410N0E	Mayfair Software for ActivMedia v2.0.5, Factory Preload	000	Subassembly	Attribute		70	1				EA	Item	1	0	1	1	Date			27-APR-2016 10:10:26		*							1		1			0	0	*					None	*				
4	FBSMAM410N0F	Mayfair Software for ActivMedia v2.0.9, Factory Preload	000	Subassembly	Attribute		80	1				EA	Item	1	0	1	1	Date			28-APR-2016 11:07:34		*							1		1			0	0	*					None	*				
4	FBSIWR410N0B	ImageWay ATM RSS 3.3 Preload Package	000	Subassembly	Attribute		90	1				EA	Item	1	100	1	1	Date			29-AUG-2016 14:06:29		*							1		1			0	0	*					None	*				
4	FBSMAM610N0B	Mayfair Software for ActivMedia v2.0.1 Media Package	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			28-MAY-2015 16:11:05		*							1		1			0	0	*					None	*				
4	FBSMAM610N0F	Mayfair Software for ActivMedia v2.0.9 Media Package	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			28-APR-2016 11:19:42		*							1		1			0	0	*					None	*				
4	FBFMAM7500FA	FACTORY INSTALL KIT, ACTIVMEDIA, 7500 FL LOBBY TERMINAL	000	Subassembly	Attribute		10	1				EA	Item	1	100	1	1	Date			27-FEB-2015 13:17:55		*							1		1			0	0	*					None	*				
4	FBFMAM7500RA	ACTIVMEDIA INSTALL KIT, 7500RL LOBBY	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			27-APR-2016 16:05:19		*							1		1			0	0	*					None	*				
2	7500_CM	Diebold 7500 CM ATO Model (CM)	000	ATO model	ATT-FIN		170	1				EA	Item	1	100	1	1	Date			22-JAN-2015 14:59:41		*		Assembly Pull					1		1					*					None	*				
4	FB008701001A	COLOR SCHEME 8701,MICA GUN METAL,MICA BLACK,MICA SILVER	000	Purchased item	ATT-MAT		10	1				EA	Item	1	0	1	1	Date			08-APR-2015 13:43:00		*							1		1	1		0	3	*					None	*				
4	FB008717001B	COLOR SCHEME 8717, DIEBOLD 7700, CM	000	Purchased item	ATT-FIN		20	1				EA	Item	1	0	1	1	Date			12-JUL-2016 08:37:53		*							1		1	1		0	3	*					None	*				
4	FBB750RU0F0A	BASIC UPPER STRUCTURE 7500 LOBBY RL TERMINAL, FLAGSHIP	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			27-APR-2016 16:15:08		*							1		1			0	4	*					None	*				
4	FBB7500L400A	BASIC LOWER STRUCT 7500 CEN RL TERMINAL	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			27-APR-2016 10:16:45		*							1		1			0	4	*					None	*				
4	FBB7500L200A	BASIC LOWER STRUCT 7500 FLCEN TERMINAL	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			05-MAY-2016 15:05:43		*							1		1			0	0	*					None	*				
4	FBB7500L300A	BASIC LOWER STRUCT 7500 UL RL TERMINAL	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			05-MAY-2016 15:05:33		*							1		1			0	4	*					None	*				
4	FBB750RF000A	DIEBOLD 7500 LOBBY RL TERMINAL FASCIA STRUCTURE	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			27-APR-2016 10:19:56		*							1		1			0	4	*					None	*				
4	FBB7500B1F0A	INSTALL KIT,LWR,DOOR,RL	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			27-APR-2016 10:28:36		*							1		1			0	4	*					None	*				
4	FBB7500B2F0A	INSTALL KIT,LWR,DOOR,FL CEN	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			05-MAY-2016 15:17:21		*							1		1			0	0	*					None	*				
5	FBFCRS57000A	SCR LOBBY INSTALL KIT	000	Purchased item	ATT-MAT		40	1				EA	Item	1	100	1	1	Date			04-MAR-2015 08:07:24		*							1		1	1		0	3	*					None	*				
5	FBMSC4750FRA	ATM SAFE,CEN4GAS,40MM,7500,RL	000	Subassembly	Attribute		40	1				EA	Item	1	100	1	1	Date			05-MAY-2016 12:09:04		*							1		1			0	0	*					None	*				
5	FBMSC1750FFA	ATM SAFE,CEN1,40MM,7500,FL	000	Subassembly	Attribute		60	1				EA	Item	1	0	1	1	Date			05-MAY-2016 15:53:34		*							1		1			0	0	*					None	*				
5	FBMSC3750FFA	ATM SAFE,CEN3GAS,40MM,7500,FL	000	Subassembly	Attribute		70	1				EA	Item	1	0	1	1	Date			05-MAY-2016 15:57:55		*							1		1			0	0	*					None	*				
5	FBMSC3750FRA	ATM SAFE,CEN3GAS,40MM,7500,RL	000	Subassembly	Attribute		80	1				EA	Item	1	0	1	1	Date			05-MAY-2016 16:01:19		*							1		1			0	0	*					None	*				
5	FBMSC4750FFA	ATM SAFE,CEN4GAS,40MM,7500,FL	000	Subassembly	Attribute		90	1				EA	Item	1	0	1	1	Date			05-MAY-2016 16:05:30		*							1		1			0	0	*					None	*				
5	FBFZBS00000C	Basic ATM Terminal Sensor Factory Install Kit	000	Subassembly	Attribute		30	1				EA	Item	1	100	1	1	Date			27-FEB-2015 12:07:23		*							1		1			0	4	*					None	*				
4	FBFPRS75S0RA	INSTALL KIT, RECEIPT PRINTER	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			27-APR-2016 10:37:56		*							1		1			0	0	*					None	*				
5	FBMXFC00000A	Obsolete - Factory install kit, face / environment camera, Diebold 5550 terminals	000	Subassembly	Attribute		10	1				EA	Item	1	100	1	1	Date			22-JAN-2015 09:00:55		*							1		1			0	0	*					None	*				
5	FBMXCC00000A	Obsolete - Factory install kit, cash pocket camera, Diebold 5550 terminals	000	Subassembly	Attribute		20	1				EA	Item	1	100	1	1	Date			22-JAN-2015 09:00:57		*							1		1			0	0	*					None	*				
5	FBFXCC750F0A	INSTALL KIT,CPC,GEMTREPID	000	Subassembly	Attribute		30	1				EA	Item	1	100	1	1	Date			22-JAN-2015 08:59:21		*							1		1			0	0	*					None	*				
5	FBFXCC750FRA	INSTALL KIT,CPC,GEMTREPID,RL	000	Subassembly	Attribute		50	1				EA	Item	1	0	1	1	Date			05-MAY-2016 15:42:50		*							1		1			0	4	*					None	*				
5	FBFATS15000A	Factory install kit, consumer display touchscreen, CS 5500 systems	000	Purchased item	ATT-MAT		10	1				EA	Item	1	100	1	1	Date			02-FEB-2015 10:08:42		*							1		1	1		0	3	*					None	*				
4	FBFDCD75FF0A	COIN MODULE INSTALL KIT	000	Subassembly	Attribute		10	1				EA	Item	1	100	1	1	Date			22-JAN-2015 08:41:38		*							1		1			0	0	*					None	*				
4	FBFDCD75FC0A	COIN MODULE INSTALL KIT	000	Subassembly	Attribute		20	1				EA	Item	1	100	1	1	Date			22-JAN-2015 08:41:40		*							1		1			0	0	*					None	*				
4	FBFDCD75RF0A	COIN MODULE INSTALL KIT, 7500RL	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			05-MAY-2016 15:46:55		*							1		1			0	4	*					None	*				
