Level	Item	Description	Revision	Type	Status	Engineering Item	Item Seq	Op Seq	Alternate	Engineering Bill	Comments	UOM	Basis	Quantity	Planning %	Yield	Extended Quantity	Effectivity Control	From	To	From Date	To Date	Implemented	ECO	Supply Type	Subinventory	Locator	Costed	Unit Cost	Extended Quantity	Extended Cost	Operation Seq	Manufacturing	Offset	Cumulative Manufacuturing	Cumulative Total	Optional	Mutually Exclusive	ATP	Min Qty	Max Qty	Sales Order Basis	Shippable	Include on Ship Docs	Required To Ship	Required For Revenue	
6	FBS91X110N0A	Agilis 3 91x for Opteva One-Time-Charge EMEA License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			27-APR-2016 16:32:36		*							1		1			0	0	*					None	*				
6	FBS91X104N0A	Agilis 3 91x Diebold Terminal Field Upgrade License	000	Subassembly	Attribute		40	1				EA	Item	1	100	1	1	Date			13-JUN-2016 09:35:48		*							1		1			0	0	*					None	*				
6	FBS91X114N0A	Agilis 3 91x for Opteva One-Time-Charge EMEA Upgrade License	000	Subassembly	Attribute		50	1				EA	Item	1	100	1	1	Date			13-JUN-2016 09:35:49		*							1		1			0	0	*					None	*				
6	FBS91X115N0A	Agilis 3 91x for Opteva One-Time-Charge AP Upgrade License	000	Subassembly	Attribute		60	1				EA	Item	1	100	1	1	Date			13-JUN-2016 09:35:52		*							1		1			0	0	*					None	*				
6	FBS91X401N0A	Agilis 3 91x SP4 Factory Preload Package	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			30-MAR-2015 11:30:25		*		Phantom					1		1			0	0	*					None	*				
6	FBSNDX401N0A	Agilis 3 NDx SP6 Factory Preload Package	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			18-NOV-2015 13:19:27		*		Phantom					1		1			0	0	*					None	*				
6	FBSABM410N0A	Agilis EmPower Basic Maintenance v2.5 Preload Package	000	Subassembly	Attribute		20	1				EA	Item	1	100	1	1	Date			08-JUL-2015 08:51:10		*							1		1			0	0	*					None	*				
6	FBSNDX102N0A	Agilis3 NDx License - Cash Dispenser	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			18-NOV-2015 13:23:19		*							1		1			0	0	*					None	*				
6	FBSNDX103N0A	Agilis3 NDx License - Advanced Function	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			18-NOV-2015 13:23:18		*							1		1			0	0	*					None	*				
6	FBSXFS410N0A	Diebold XFS, v6.0.2 Preload Package	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			28-JAN-2015 14:00:00		*							1		1			0	0	*					None	*				
6	FBSXFS410N0C	Diebold XFS v6.0.3, Preload Package	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			27-JUL-2015 12:01:47		*							1		1			0	0	*					None	*				
7	FBSPHX103N0A	VISTA Application 5 - Standard Configuration	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX105N0A	VISTA Application 5 - Intelligent Deposit Configuration	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX107N0A	VISTA Application 5 - IAD Configuration	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX123N0A	VISTA Platform 5 w/ EMV License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX108N0A	VISTA Audio Assist (w/ English as First Language)	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX100N0A	VISTA Additional Audio Assist Language- Portugese	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX101N0A	VISTA Additional Audio Assist Language -Chinese	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX161N0A	VISTA Additional Audio Assist Language - French	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX162N0A	VISTA Additional Audio Assist Language - Spanish License	000	Subassembly	Attribute		50	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX163N0A	VISTA Additional Audio Assist Language - German	000	Subassembly	Attribute		60	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX109N0A	VISTA Additional On-Screen Language - Chinese (Mandarin) License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX110N0A	VISTA Additional On-Screen Language - French License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX111N0A	VISTA Additional On-Screen Language - German	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX116N0A	VISTA Additional On-Screen Language - Polish License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX113N0A	VISTA Additional On-Screen Language - Indonesian License	000	Subassembly	Attribute		50	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX114N0A	VISTA Additional On-Screen Language - Italian License	000	Subassembly	Attribute		60	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX115N0A	VISTA Additional On-Screen Language - Korean License	000	Subassembly	Attribute		70	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX112N0A	VISTA Additional On-Screen Language - Portuguese License	000	Subassembly	Attribute		80	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX117N0A	VISTA Additional On-Screen Language - Russian License	000	Subassembly	Attribute		90	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX118N0A	VISTA Additional On-Screen Language - Spanish	000	Subassembly	Attribute		100	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX119N0A	VISTA Additional On-Screen Language - Thai License	000	Subassembly	Attribute		110	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX120N0A	VISTA Additional On-Screen Language - Turkish License	000	Subassembly	Attribute		120	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1	1		1	2	*					None	*				
7	FBSPHX169N0A	VISTA Enhanced Tiled Touchscreen UX	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX125N0A	VISTA Intelligent Deposit Cash Deposit Module License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX126N0A	VISTA Intelligent Deposit Check Deposit Module (USA)	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:31:49		*							1		1			0	4	*					None	*				
7	FBSPHX127N0A	VISTA Intelligent Deposit Check Deposit Module (International)	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:31:47		*							1		1			0	4	*					None	*				
7	FBSPHX160N0A	VISTA Enhanced Gateway (IFX Messaging)	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX102N0A	VISTA Device Monitor (SNMP) License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX124N0A	VISTA Remote Operator License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX130N0A	COMMANDER Asset Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX145N0A	ACAI COMMANDER Asset Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX132N0A	COMMANDER Campaign Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX147N0A	ACAI COMMANDER Campaign Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX149N0A	COMMANDER Content Manager Terminal License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			23-JUN-2016 08:33:47		*							1		1			0	4	*					None	*				
7	FBSPHX152N0A	COMMANDER Software Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX153N0A	ACAI COMMANDER Software Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX134N0A	COMMANDER Troubleshooting Manager Terminal License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1	1		1	2	*					None	*				
7	FBSPHX137N0A	COMMANDER 1:1 Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX139N0A	ACAI COMMANDER 1:1 Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX143N0A	COMMANDER Personalization Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX140N0A	ACAI COMMANDER Personalization Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX165N0A	COMMANDER Deposit Manager Terminal License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX156N0A	COMMANDER eCommunication Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX128N0A	ACAI COMMANDER eCommunication Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX157N0A	XPRESSION Self-Service Terminal License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX159N0A	XPRESSION Interactive Teller Terminal License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1	1		1	2	*					None	*				
7	FBSPHX158N0A	XPRESSION Teller Assist Terminal	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
4	FBSWOS232N0A	MS Win 7 Pro OEM 32-bit Preload Pkg	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 13:01:45		*							1		1			0	0	*					None	*				
4	FBSWOS232N0B	MS Win 7 Pro OEM 32-bit Preload Pkg	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			24-JUN-2015 11:13:55		*							1		1			0	0	*					None	*				
4	FBSWOS232N0C	MS Win 7 Pro OEM 32-bit Preload Pkg	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			17-MAR-2016 08:43:09		*							1		1			0	0	*					None	*				
4	FBSDSA410N0A	Diebold Service Application(DSA), v1.0.2 Preload Package	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 13:01:07		*							1		1			0	0	*					None	*				
4	FBSOVA401N0A	OpteView Agent Preload Pkg	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 13:00:16		*							1		1			0	0	*					None	*				
4	FBSOVA401N0B	OpteView Agent Preload Pkg	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			11-MAY-2016 08:51:40		*							1		1			0	0	*					None	*				
4	FBSSUF401N0A	Splunk Universal Forwarder v1.0.0 Preload Package	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 12:59:49		*							1		1			0	0	*					None	*				
4	FBSASX410N0A	Agilis SNMP Agent for XFS, v3.6 - Preload Package	000	Subassembly	Attribute		190	1				EA	Item	1	100	1	1	Date			15-OCT-2015 10:07:37		*							1		1			0	0	*					None	*				
4	FBSASX420N0B	Agilis SNMP Agent v4.0.1 for XFS - Preload Package	000	Subassembly	Attribute		210	1				EA	Item	1	100	1	1	Date			17-MAR-2016 08:49:45		*							1		1			0	0	*					None	*				
4	FSSDSA610N0C	Diebold Service Application (DSA), v1.0.2 Media Kit	000	Subassembly	Attribute		120	1				EA	Item	1	0	1	1	Date			24-JUN-2015 13:40:55		*							1		1			0	0	*					None	*				
4	FBSXFS610N0D	Diebold XFS, v6.0.3 Media Kit	000	Subassembly	Attribute		130	1				EA	Item	1	0	1	1	Date			11-AUG-2015 10:32:07		*							1		1			0	0	*					None	*				
4	FBSXFS610N0E	Diebold XFS, v6.0.4 Media Kit	000	Subassembly	Attribute		140	1				EA	Item	1	0	1	1	Date			17-MAR-2016 08:46:39		*							1		1			0	0	*					None	*				
4	FBSXFS610N1E	Diebold XFS v6.0.4 Media for Windows 7 w/OS	000	Subassembly	Attribute		150	1				EA	Item	1	0	1	1	Date			17-MAR-2016 08:46:34		*							1		1			0	0	*					None	*				
3	FBP5700D010A	PACKAGING - OUTBOUND (EXPORT)(5700 FL)	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:22:57		*		Phantom					1		1			0	0	*					None	*				
3	FBP5700D010B	PACKAGING - OUTBOUND LT (5700 FL)	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:23:01		*		Phantom					1		1			0	0	*					None	*				
3	FBP57XXD010A	PACKAGING - OUTBOUND (EXPORT)(57XX RL)	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:23:05		*		Phantom					1		1			0	0	*					None	*				
3	FBP57XXD010B	PACKAGING - OUTBOUND LT (57XX RL)	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:23:09		*		Phantom					1		1			0	0	*					None	*				
4	FB000781792G	EPP CH (BSC,HTR,CNE),LGE,ST STL,CHIN,NUM,00,.,X,I,O (CNFM)	000	Subassembly	Attribute		1600	1				EA	Item	1	0	1	1	Date			30-JUN-2016 09:48:36		*		Phantom					1		1			0	0	*					None	*				
4	FBFEP7D0F00A	Factory install kit, EPP with ActivView secondary consumer display (DBD), Diebold 5700 lobby terminal	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:34:21		*							1		1			0	0	*					None	*				
4	FBFEP7IDF00A	Factory Install Kit for EPP with ID scanner, 5700 Lobby Terminals	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			12-JUN-2015 11:16:31		*							1		1			0	0	*					None	*				
4	FBFEP7NDF00A	Factory Install Kit for Centered EPP, 5700 Lobby Terminals	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			12-JUN-2015 11:16:32		*							1		1			0	0	*					None	*				
4	FBMIID00000A	ID/Driver's License Scanner	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			12-JUN-2015 11:31:54		*							1		1			0	0	*					None	*				
4	FBFEPPS0000A	PIN pad shield for high performance Diebold Series terminals	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			18-NOV-2015 09:06:37		*							1		1			0	0	*					None	*				
4	FBFXHRD0000C	Factory install kit hardware, ActivEdge secure card reader	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:40:11		*		Phantom					1		1			0	0	*					None	*				
4	FBFXHRD0000D	Factory install kit hardware, motorized card reader	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:40:13		*		Phantom					1		1			0	0	*					None	*				
4	FBFCRD77000A	Factory install kit, dip card reader, Diebold High Performance terminals	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			12-NOV-2015 09:34:52		*							1		1			0	4	*					None	*				
5	FBFCRMTMD00C	TMD MOD2 MCRW INSTL KIT,ANTI-SKIM,5700FL/RL	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			21-JAN-2016 16:39:20		*							1		1			0	0	*					None	*				
5	FBFCRDTMD00C	TMD MOD3 DIP INSTL KIT,ANTI-SKIM,5700FL/RL	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			21-JAN-2016 16:39:23		*							1		1			0	0	*					None	*				
5	FBFCRDA0000B	INSTL KIT,ADD,SMART DIP,W/TMD	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			21-JAN-2016 16:37:34		*							1		1			0	0	*					None	*				
4	FBMPRPDS000A	Receipt printer module, performance, dual sided printing, single paper roll	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:41:09		*		Phantom					1		1			0	0	*					None	*				
4	FBMPRPSS000A	Receipt printer module, performance, single sided printing, single paper roll	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:41:40		*		Phantom					1		1			0	0	*					None	*				
4	FBFXHRD0000A	Factory install kit hardware, 80mm enhanced receipt printer	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:41:55		*		Phantom					1		1			0	0	*					None	*				
4	FBMLCNB1B00A	CENCON 2000 GENII Lock, Bank Mode, 1R-Class B, 13mm Safe	000	Subassembly	Attribute		70	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:43:12		*		Phantom					1		1			0	0	*					None	*				
4	FBMLCNB4B00A	CENCON 2000 GENII Lock, Bank Mode, 1R-Class B, 40mm Safe	000	Subassembly	Attribute		90	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:43:17		*		Phantom					1		1			0	0	*					None	*				
4	FBMLCNB4B00B	CENCON 2000 GENII Lock, Bank Mode, 1R-Class B, CEN III/IV 40mm Safe	000	Subassembly	Attribute		100	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:43:19		*		Phantom					1		1			0	0	*					None	*				
4	FBMLCNB4L00A	CENCON 2000 GENII Lock, First Line Mode, 1R-Class B, 40mm Safe	000	Subassembly	Attribute		110	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:43:22		*		Phantom					1		1			0	0	*					None	*				
4	FBMLCNB4L00B	CENCON 2000 GENII Lock, First Line Mode, 1R-Class B, CEN III/IV 40mm Safe	000	Subassembly	Attribute		120	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:43:24		*		Phantom					1		1			0	0	*					None	*				
4	FBMLKMA1X00A	Secondary Mechanical key Lock, 13mm Safe	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:43:59		*		Phantom					1		1			0	0	*					None	*				
4	FBFZLC00000C	ActivGuard Intelligent Alarms (Lower control card)	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			09-APR-2015 11:11:00		*		Phantom					1		1			0	4	*					None	*				
4	FBMZBANO000C	NO ALARM INSTALL KIT	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:49:28		*		Phantom					1		1			0	0	*					None	*				
5	FBFZSDW0000A	Factory install kit, safe wall seismic detector	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			01-SEP-2015 13:36:09		*							1		1			0	0	*					None	*				
5	FBFZSDSJ000A	Factory install kit, no seismic detector on safe wall	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			01-SEP-2015 13:36:09		*							1		1			0	0	*					None	*				
5	FBFZSDD0000A	Factory install kit, safe door seismic detector	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			01-SEP-2015 13:36:09		*							1		1			0	0	*					None	*				
5	FBFZSDDJ000A	Factory install kit, no seismic detector on safe door	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			01-SEP-2015 13:36:09		*							1		1			0	0	*					None	*				
4	FBFZBS00000C	Basic ATM Terminal Sensor Factory Install Kit	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:51:33		*		Phantom					1		1			0	4	*					None	*				
4	FBFZBS00000E	BASIC ATM SENSOR KIT	000	Subassembly	Attribute		20	1				EA	Item	1	100	1	1	Date			06-JUL-2016 16:43:59		*		Phantom					1		1			0	0	*					None	*				
4	FBFZAK00000A	Factory install kit, local access keypad, Diebold 57XX / 77XX terminals	000	Purchased item	ATT-MAT		10	1				EA	Item	1	0	1	1	Date			30-JUN-2015 14:17:13		*							1		1	1		0	3	*					None	*				
4	FBFLKSEAL00A	Factory install kit, safe door lock seal for CEN L / CEN I rated safes	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			04-MAY-2015 14:00:14		*							1		1			0	0	*					None	*				
4	FBMLUK10000A	Terminal lock upgrade kit, one lock with unique key	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			03-AUG-2016 08:50:23		*							1		1			0	4	*					None	*				
4	FBMLUK20000A	Terminal lock upgrade kit, two locks with unique keys	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			03-AUG-2016 08:50:21		*							1		1			0	4	*					None	*				
4	FBMLUK30000A	Terminal lock upgrade kit, three locks with unique keys	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			03-AUG-2016 08:50:21		*							1		1			0	4	*					None	*				
4	FBMDACURS00A	ActivCash Upper Tracks Security Cover, RL Lobby Terminals	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:52:27		*		Phantom					1		1			0	0	*					None	*				
4	FBMDACL4000A	ACTIVCASH, LWR, 4CST/4DEN, BASIC	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			27-FEB-2015 15:52:49		*		Phantom					1		1			0	0	*					None	*				
