Level	Item	Description	Revision	Type	Status	Engineering Item	Item Seq	Op Seq	Alternate	Engineering Bill	Comments	UOM	Basis	Quantity	Planning %	Yield	Extended Quantity	Effectivity Control	From	To	From Date	To Date	Implemented	ECO	Supply Type	Subinventory	Locator	Costed	Unit Cost	Extended Quantity	Extended Cost	Operation Seq	Manufacturing	Offset	Cumulative Manufacuturing	Cumulative Total	Optional	Mutually Exclusive	ATP	Min Qty	Max Qty	Sales Order Basis	Shippable	Include on Ship Docs	Required To Ship	Required For Revenue	
7	FBSPHX132N0A	COMMANDER Campaign Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX147N0A	ACAI COMMANDER Campaign Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX149N0A	COMMANDER Content Manager Terminal License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			23-JUN-2016 08:33:47		*							1		1			0	4	*					None	*				
7	FBSPHX152N0A	COMMANDER Software Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX153N0A	ACAI COMMANDER Software Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX134N0A	COMMANDER Troubleshooting Manager Terminal License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1	1		1	2	*					None	*				
7	FBSPHX137N0A	COMMANDER 1:1 Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX139N0A	ACAI COMMANDER 1:1 Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX143N0A	COMMANDER Personalization Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX140N0A	ACAI COMMANDER Personalization Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX165N0A	COMMANDER Deposit Manager Terminal License	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX156N0A	COMMANDER eCommunication Manager Terminal License	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX128N0A	ACAI COMMANDER eCommunication Manager Terminal License	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX157N0A	XPRESSION Self-Service Terminal License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
7	FBSPHX159N0A	XPRESSION Interactive Teller Terminal License	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1	1		1	2	*					None	*				
7	FBSPHX158N0A	XPRESSION Teller Assist Terminal	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			22-JUN-2016 10:21:56		*							1		1			0	4	*					None	*				
4	FBSWOS232N0A	MS Win 7 Pro OEM 32-bit Preload Pkg	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 13:01:45		*							1		1			0	0	*					None	*				
4	FBSWOS232N0B	MS Win 7 Pro OEM 32-bit Preload Pkg	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			24-JUN-2015 11:13:55		*							1		1			0	0	*					None	*				
4	FBSWOS232N0C	MS Win 7 Pro OEM 32-bit Preload Pkg	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			17-MAR-2016 08:43:09		*							1		1			0	0	*					None	*				
4	FBSDSA410N0A	Diebold Service Application(DSA), v1.0.2 Preload Package	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 13:01:07		*							1		1			0	0	*					None	*				
4	FBSOVA401N0A	OpteView Agent Preload Pkg	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 13:00:16		*							1		1			0	0	*					None	*				
4	FBSOVA401N0B	OpteView Agent Preload Pkg	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			11-MAY-2016 08:51:40		*							1		1			0	0	*					None	*				
4	FBSSUF401N0A	Splunk Universal Forwarder v1.0.0 Preload Package	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			06-JAN-2015 12:59:49		*							1		1			0	0	*					None	*				
4	FBSASX410N0A	Agilis SNMP Agent for XFS, v3.6 - Preload Package	000	Subassembly	Attribute		190	1				EA	Item	1	100	1	1	Date			15-OCT-2015 10:07:37		*							1		1			0	0	*					None	*				
4	FBSASX420N0B	Agilis SNMP Agent v4.0.1 for XFS - Preload Package	000	Subassembly	Attribute		210	1				EA	Item	1	100	1	1	Date			17-MAR-2016 08:49:45		*							1		1			0	0	*					None	*				
4	FSSDSA610N0C	Diebold Service Application (DSA), v1.0.2 Media Kit	000	Subassembly	Attribute		120	1				EA	Item	1	0	1	1	Date			24-JUN-2015 13:40:55		*							1		1			0	0	*					None	*				
4	FBSXFS610N0D	Diebold XFS, v6.0.3 Media Kit	000	Subassembly	Attribute		130	1				EA	Item	1	0	1	1	Date			11-AUG-2015 10:32:07		*							1		1			0	0	*					None	*				
4	FBSXFS610N0E	Diebold XFS, v6.0.4 Media Kit	000	Subassembly	Attribute		140	1				EA	Item	1	0	1	1	Date			17-MAR-2016 08:46:39		*							1		1			0	0	*					None	*				
4	FBSXFS610N1E	Diebold XFS v6.0.4 Media for Windows 7 w/OS	000	Subassembly	Attribute		150	1				EA	Item	1	0	1	1	Date			17-MAR-2016 08:46:34		*							1		1			0	0	*					None	*				
3	FBP3550D011A	PACKAGING -OUTBOUND (EXPORT)(3550TTW)	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			24-JUN-2016 10:41:16		*							1		1			0	0	*					None	*				
3	FBP3550D011B	PACKAGING - OUTBOUND LT (3550TTW)	000	Subassembly	Attribute		30	1				EA	Item	1	0	1	1	Date			24-JUN-2016 10:41:10		*							1		1			0	0	*					None	*				
4	FB000781792B	EPP CH2 (BSC,HEATER),LGE,ST STL,CHIN,NUM,00,.,X,I,O (CNFM)	000	Subassembly	Attribute		1620	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:35		*							1		1			0	0	*					None	*				
4	FB000781791B	EPP CH2 (BSC,HEATER),LGE,ST STL,CHIN,NUM,.,00,X,I,O (CNFM)	000	Subassembly	Attribute		1630	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:35		*							1		1			0	0	*					None	*				
4	FB000781701B	EPP CH2 (BSC,HEATER),LGE,ST STL,CHIN,NUM,00 ,.,X,I,O (ENT),	000	Subassembly	Attribute		1640	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:36		*							1		1			0	0	*					None	*				
4	FB000781792C	EPP CH2 (PCI),LGE,ST STL,CHIN,NUM,00,.,X,I,O (CNFM)	000	Subassembly	Attribute		1650	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:36		*							1		1			0	0	*					None	*				
4	FB000781791C	EPP CH2 (PCI),LGE,ST STL,CHIN,NUM,.,00,X,I,O (CNFM)	000	Subassembly	Attribute		1660	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:37		*							1		1			0	0	*					None	*				
4	FB000781701C	EPP CH2 (PCI),LGE,ST STL,CHIN,NUM,00 ,.,X,I,O (ENT),	000	Subassembly	Attribute		1670	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:37		*							1		1			0	0	*					None	*				
4	FB000781792D	EPP CH2(PCI,HEATER),LGE,ST STL,CHIN,NUM,00,.,X,I,O (CNFM)	000	Subassembly	Attribute		1680	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:38		*							1		1			0	0	*					None	*				
4	FB000781791D	EPP CH2 (PCI,HEATER),LGE,ST STL,CHIN,NUM,.,00,X,I,O (CNFM)	000	Subassembly	Attribute		1690	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:38		*							1		1			0	0	*					None	*				
4	FB000781701D	EPP CH2 (PCI,HEATER),LGE,ST STL,CHIN,NUM,00,.,X,I,O (ENT),	000	Subassembly	Attribute		1700	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:39		*							1		1			0	0	*					None	*				
4	FB000781792E	EPP CH2 (BSC),LGE,ST STL,CHIN,NUM,00,.,X,I,O (CNFM)	000	Subassembly	Attribute		1710	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:39		*							1		1			0	0	*					None	*				
4	FB000781791E	EPP CH2 (BSC),LGE,ST STL,CHIN,NUM,.,00,X,I,O (CNFM)	000	Subassembly	Attribute		1720	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:40		*							1		1			0	0	*					None	*				
4	FB000781701E	EPP CH2 (BSC),LGE,ST STL,CHIN,NUM,00 ,.,X,I,O (ENT),	000	Subassembly	Attribute		1730	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:15:49		*							1		1			0	0	*					None	*				
4	FB000781792G	EPP CH (BSC,HTR,CNE),LGE,ST STL,CHIN,NUM,00,.,X,I,O (CNFM)	000	Subassembly	Attribute		1750	1				EA	Item	1	0	1	1	Date			30-JUN-2016 09:53:02		*							1		1			0	0	*					None	*				
4	FB007029000E	Dip Card Reader w/Chip Card Additional Install Kit	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			20-FEB-2015 15:47:59		*							1		1			0	0	*					None	*				
4	FBMLKMA1X00A	Secondary Mechanical key Lock, 13mm Safe	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			18-FEB-2015 14:10:40		*							1		1			0	0	*					None	*				
4	FBFLKSEAL00A	Factory install kit, safe door lock seal for CEN L / CEN I rated safes	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			07-MAY-2015 09:03:49		*							1		1			0	0	*					None	*				
4	FBFZSDD0000A	Factory install kit, safe door seismic detector	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			01-SEP-2015 13:36:09		*							1		1			0	0	*					None	*				
4	FBFZSDDJ000A	Factory install kit, no seismic detector on safe door	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			01-SEP-2015 13:36:09		*							1		1			0	0	*					None	*				
4	FBMLIK55100A	CEN I Safe interlock kit, 55XX Terminals	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			28-JUN-2016 08:39:23		*							1		1			0	0	*					None	*				
4	FB00215000EG	ECRM STD UPPER TTW TYPE 5A BV URLB Tier 1.2	000	Subassembly	Attribute		80	1				EA	Item	1	0	1	1	Date			09-JUN-2016 14:03:49		*							1		1			0	0	*					None	*				
4	FB00215000CK	ECRM,UPR,TTW,TYPE 5B+ BV,Tier 2	000	Subassembly	Attribute		90	1				EA	Item	1	0	1	1	Date			09-JUN-2016 14:03:51		*							1		1			0	0	*					None	*				
4	FB00215000DJ	ECRM,UPR,TTW,TYPE 5A BV,Tier 1.5	000	Subassembly	Attribute		100	1				EA	Item	1	0	1	1	Date			20-JUL-2016 13:33:35		*							1		1			0	0	*					None	*				
4	FB00215000DK	ECRM,UPR,TTW,TYPE 5B+ BV,Tier 1.5	000	Subassembly	Attribute		110	1				EA	Item	1	0	1	1	Date			21-JUL-2016 16:28:46		*							1		1			0	0	*					None	*				
4	FB002150000R	ECRM,UPR,TTW,TYPE 5B+ BV,URJB, LOW COST	000	Subassembly	Attribute		120	1				EA	Item	1	0	1	1	Date			21-JUL-2016 16:28:22		*							1		1			0	0	*					None	*				
4	FB00215000CJ	ECRM,UPR,TTW,TYPE 5A BV,Tier 2	000	Subassembly	Attribute		130	1				EA	Item	1	0	1	1	Date			21-JUL-2016 16:28:22		*							1		1			0	0	*					None	*				
4	FBMADDE5000C	Hard Disk Drive, SATA, Encrypted, 500 GB	000	Subassembly	Attribute		40	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:38:41		*							1		1			0	4	*					None	*				
4	FB000574000B	External DVD Drive, USB, Read/Write	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			03-MAR-2016 15:09:07		*							1		1			0	0	*					None	*				
2	3550_CM	Diebold 3550 ATO Model (CM)	000	ATO model	ATT-FIN		200	1				EA	Item	1	0	1	1	Date			18-FEB-2015 16:18:11		*		Phantom					1		1	50				*					None	*				
4	FB008701001A	COLOR SCHEME 8701,MICA GUN METAL,MICA BLACK,MICA SILVER	000	Purchased item	ATT-MAT		10	1				EA	Item	1	0	1	1	Date			08-APR-2015 13:43:00		*							1		1	1		0	3	*					None	*				
4	FB008717001B	COLOR SCHEME 8717, DIEBOLD 7700, CM	000	Purchased item	ATT-FIN		20	1				EA	Item	1	0	1	1	Date			12-JUL-2016 08:37:53		*							1		1	1		0	3	*					None	*				
4	FBB3552UBF0B	Basic Upper Structure 3550 w/Coin, Flagship	000	Subassembly	Attribute		50	1				EA	Item	1	0	1	1	Date			07-APR-2016 15:10:37		*							1		1			0	0	*					None	*				
4	FBB3552UBC0B	Basic Upper Structure 3550 w/Coin, Custom	000	Subassembly	Attribute		60	1				EA	Item	1	0	1	1	Date			07-APR-2016 15:10:19		*							1		1			0	0	*					None	*				
5	FBMSUL371F0A	ATM Safe, UL Level 1, 13mm wall thickness, Diebold 3700 RL Lobby Recycler, Flagship	000	Purchased item	ATT-MAT		70	1				EA	Item	1	0	1	1	Date			22-JUL-2015 10:42:01		*							1		1	1		0	3	*					None	*				
5	FBMSUL371C0A	ATM Safe, UL Level 1, 13mm wall thickness, Diebold 3700 RL Lobby Recycler, Custom	000	Purchased item	ATT-MAT		80	1				EA	Item	1	0	1	1	Date			22-JUL-2015 10:42:03		*							1		1	1		0	3	*					None	*				
5	FBFZSDW0000A	Factory install kit, safe wall seismic detector	000	Subassembly	Attribute		10	1				EA	Item	1	0	1	1	Date			01-SEP-2015 13:36:09		*							1		1			0	0	*					None	*				
5	FBFZSDSJ000A	Factory install kit, no seismic detector on safe wall	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			01-SEP-2015 13:36:09		*							1		1			0	0	*					None	*				
5	FBFPPS35BF0B	Installation Kit, Passbook Printer 3550 w/Coin, Flagship	000	Subassembly	Attribute		70	1				EA	Item	1	0	1	1	Date			07-APR-2016 15:12:30		*							1		1			0	0	*					None	*				
5	FBFPPS35BC0B	Installation Kit, Passbook Printer 3550 w/Coin, Custom	000	Subassembly	Attribute		80	1				EA	Item	1	0	1	1	Date			07-APR-2016 15:12:16		*							1		1			0	0	*					None	*				
5	FBFPPS355F6A	Installation Kit, No Passbook Printer 3550 w/Coin, Flagship	000	Subassembly	Attribute		90	1				EA	Item	1	0	1	1	Date			07-APR-2016 15:12:15		*							1		1			0	0	*					None	*				
5	FBFPPS355C6A	Installation Kit, No Passbook Printer 3550 w/Coin, Custom	000	Subassembly	Attribute		100	1				EA	Item	1	0	1	1	Date			07-APR-2016 15:12:15		*							1		1			0	0	*					None	*				
5	FBMIBCP0000A	Bar code scanner module, 1D / 2D, LED aiming, high performance	000	Subassembly	Attribute		20	1				EA	Item	1	0	1	1	Date			03-NOV-2015 09:31:42		*							1		1			0	0	*					None	*				
5	FBFIBC35F00A	Install Kit, CM, Bar Code Reader, 3550 TTW,Flagship	000	Purchased item	ATT-MAT		40	1				EA	Item	1	0	1	1	Date			21-OCT-2015 16:24:32		*							1		1	1		0	3	*					None	*				
5	FBFAFK352C0A	No Function Key Bezel, 3550 TTW, Custom	000	Purchased item	ATT-MAT		40	1				EA	Item	1	0	1	1	Date			18-FEB-2015 15:45:27		*							1		1	1		0	3	*					None	*				
5	FBARSI00000A	Remote Status Indicator Cable Kit,25m	000	Purchased item	ATT-MAT		10	1				EA	Item	1	0	1	1	Date			18-FEB-2015 15:47:22		*							1		1	1		0	3	*					None	*				
5	FBARSI00001A	Remote Status Indicator Cable Kit,100m	000	Purchased item	ATT-MAT		20	1				EA	Item	1	0	1	1	Date			18-FEB-2015 15:47:20		*							1		1	1		0	3	*					None	*				
